,score,time,label,n,subject,contrast
1103,0.06862817044239193,0.3,t3_s0_h1,1845,01,wordfreq
1104,0.07475954268562587,0.31,t3_s0_h1,1845,01,wordfreq
1105,0.034968750756154604,0.32,t3_s0_h1,1845,01,wordfreq
1106,0.02859759919095005,0.33,t3_s0_h1,1845,01,wordfreq
1107,0.058656439741217696,0.34,t3_s0_h1,1845,01,wordfreq
1108,0.08211045134227689,0.35,t3_s0_h1,1845,01,wordfreq
1109,0.09573536102501796,0.36,t3_s0_h1,1845,01,wordfreq
1110,0.070947780863167,0.37,t3_s0_h1,1845,01,wordfreq
1111,0.07978662814820703,0.38,t3_s0_h1,1845,01,wordfreq
1112,0.08913878663150863,0.39,t3_s0_h1,1845,01,wordfreq
1113,0.05764539190911909,0.4,t3_s0_h1,1845,01,wordfreq
1114,0.06390501066182754,0.41,t3_s0_h1,1845,01,wordfreq
1115,0.10436612269836368,0.42,t3_s0_h1,1845,01,wordfreq
1116,0.11509857662087775,0.43,t3_s0_h1,1845,01,wordfreq
1117,0.0878540852349358,0.44,t3_s0_h1,1845,01,wordfreq
1118,0.06906179536476952,0.45,t3_s0_h1,1845,01,wordfreq
1119,0.05798843533003299,0.46,t3_s0_h1,1845,01,wordfreq
1120,0.04000459964046992,0.47,t3_s0_h1,1845,01,wordfreq
1121,0.06565147722859131,0.48,t3_s0_h1,1845,01,wordfreq
1122,0.07647492397733975,0.49,t3_s0_h1,1845,01,wordfreq
1123,0.059092940939199,0.5,t3_s0_h1,1845,01,wordfreq
1124,0.03778766510356471,0.51,t3_s0_h1,1845,01,wordfreq
1125,0.0661930477183723,0.52,t3_s0_h1,1845,01,wordfreq
1126,0.033715806828820305,0.53,t3_s0_h1,1845,01,wordfreq
1127,0.03198395401686343,0.54,t3_s0_h1,1845,01,wordfreq
1128,0.054110046952710655,0.55,t3_s0_h1,1845,01,wordfreq
1129,0.05133588804740319,0.56,t3_s0_h1,1845,01,wordfreq
1130,0.03748580249278362,0.57,t3_s0_h1,1845,01,wordfreq
1131,0.0403555517910354,0.58,t3_s0_h1,1845,01,wordfreq
1132,0.02044585470267955,0.59,t3_s0_h1,1845,01,wordfreq
1133,0.01625412693901406,0.6,t3_s0_h1,1845,01,wordfreq
1134,0.015477682279769072,-0.2,t3_s1_h0,1908,01,wordfreq
1135,0.005001439394810298,-0.19,t3_s1_h0,1908,01,wordfreq
1136,-0.006790509054468151,-0.18,t3_s1_h0,1908,01,wordfreq
1137,0.0001897830896769875,-0.17,t3_s1_h0,1908,01,wordfreq
1138,0.01710126159810203,-0.16,t3_s1_h0,1908,01,wordfreq
1139,0.02082038553250548,-0.15,t3_s1_h0,1908,01,wordfreq
1140,0.0049605509252532215,-0.14,t3_s1_h0,1908,01,wordfreq
1141,0.019329271706689244,-0.13,t3_s1_h0,1908,01,wordfreq
1142,-0.02454738952357804,-0.12,t3_s1_h0,1908,01,wordfreq
1143,0.0074581463636181735,-0.11,t3_s1_h0,1908,01,wordfreq
1144,0.02473156566461658,-0.1,t3_s1_h0,1908,01,wordfreq
1145,-0.014410697536205533,-0.09,t3_s1_h0,1908,01,wordfreq
1146,0.009859122858100521,-0.08,t3_s1_h0,1908,01,wordfreq
1147,-0.0036812818615149135,-0.07,t3_s1_h0,1908,01,wordfreq
1148,0.040783733840312836,-0.06,t3_s1_h0,1908,01,wordfreq
1149,0.02236109908424095,-0.05,t3_s1_h0,1908,01,wordfreq
1150,-0.019354574142017047,-0.04,t3_s1_h0,1908,01,wordfreq
1151,0.013185441427769591,-0.03,t3_s1_h0,1908,01,wordfreq
1152,0.014729145230483688,-0.02,t3_s1_h0,1908,01,wordfreq
1153,-0.03460611681208376,-0.01,t3_s1_h0,1908,01,wordfreq
1154,-0.028882142064928108,0.0,t3_s1_h0,1908,01,wordfreq
1155,-0.013958137777897967,0.01,t3_s1_h0,1908,01,wordfreq
1156,-0.0017172920309844225,0.02,t3_s1_h0,1908,01,wordfreq
1157,-0.00526748974861321,0.03,t3_s1_h0,1908,01,wordfreq
1158,0.00792411780144018,0.04,t3_s1_h0,1908,01,wordfreq
1159,0.0064483798456629726,0.05,t3_s1_h0,1908,01,wordfreq
1160,0.01952870796214809,0.06,t3_s1_h0,1908,01,wordfreq
1161,0.01639057472436771,0.07,t3_s1_h0,1908,01,wordfreq
1162,0.006516564353334981,0.08,t3_s1_h0,1908,01,wordfreq
1163,0.03406148234400318,0.09,t3_s1_h0,1908,01,wordfreq
1164,0.0060627908528507685,0.1,t3_s1_h0,1908,01,wordfreq
1165,0.031914212590708806,0.11,t3_s1_h0,1908,01,wordfreq
1166,0.07123072373149567,0.12,t3_s1_h0,1908,01,wordfreq
1167,0.07245625633333765,0.13,t3_s1_h0,1908,01,wordfreq
1168,0.04061604602996171,0.14,t3_s1_h0,1908,01,wordfreq
1169,0.01605218984933813,0.15,t3_s1_h0,1908,01,wordfreq
1170,0.052921722811459126,0.16,t3_s1_h0,1908,01,wordfreq
1171,0.0930314745088919,0.17,t3_s1_h0,1908,01,wordfreq
1172,0.09043280934129584,0.18,t3_s1_h0,1908,01,wordfreq
1173,0.07273154454121594,0.19,t3_s1_h0,1908,01,wordfreq
1174,0.07927917718336715,0.2,t3_s1_h0,1908,01,wordfreq
1175,0.09882633863880298,0.21,t3_s1_h0,1908,01,wordfreq
1176,0.09065971876936803,0.22,t3_s1_h0,1908,01,wordfreq
1177,0.11184504994238344,0.23,t3_s1_h0,1908,01,wordfreq
1178,0.09551914667864486,0.24,t3_s1_h0,1908,01,wordfreq
1179,0.05197258940327352,0.25,t3_s1_h0,1908,01,wordfreq
1180,0.04331284005418011,0.26,t3_s1_h0,1908,01,wordfreq
1181,0.08305692414374233,0.27,t3_s1_h0,1908,01,wordfreq
1182,0.09719072613333858,0.28,t3_s1_h0,1908,01,wordfreq
1183,0.10426027227727148,0.29,t3_s1_h0,1908,01,wordfreq
1184,0.06498983136569425,0.3,t3_s1_h0,1908,01,wordfreq
1185,0.07329304153278446,0.31,t3_s1_h0,1908,01,wordfreq
1186,0.08338052231759634,0.32,t3_s1_h0,1908,01,wordfreq
1187,0.07305375470055593,0.33,t3_s1_h0,1908,01,wordfreq
1188,0.08008330092931083,0.34,t3_s1_h0,1908,01,wordfreq
1189,0.07474900369800956,0.35,t3_s1_h0,1908,01,wordfreq
1190,0.05507922878820718,0.36,t3_s1_h0,1908,01,wordfreq
1191,0.05820472067748767,0.37,t3_s1_h0,1908,01,wordfreq
1192,0.07258728623597516,0.38,t3_s1_h0,1908,01,wordfreq
1193,0.051525049489748204,0.39,t3_s1_h0,1908,01,wordfreq
1194,0.06675033397335349,0.4,t3_s1_h0,1908,01,wordfreq
1195,0.07763660939031732,0.41,t3_s1_h0,1908,01,wordfreq
1196,0.09851167875503973,0.42,t3_s1_h0,1908,01,wordfreq
1197,0.08328066959314331,0.43,t3_s1_h0,1908,01,wordfreq
1198,0.08535634451505528,0.44,t3_s1_h0,1908,01,wordfreq
1199,0.11898882810180005,0.45,t3_s1_h0,1908,01,wordfreq
1200,0.10187009561617666,0.46,t3_s1_h0,1908,01,wordfreq
1201,0.04888667998801209,0.47,t3_s1_h0,1908,01,wordfreq
1202,0.046608706876087105,0.48,t3_s1_h0,1908,01,wordfreq
1203,0.0898471039559706,0.49,t3_s1_h0,1908,01,wordfreq
1204,0.07981884496116919,0.5,t3_s1_h0,1908,01,wordfreq
1205,0.06705175859063231,0.51,t3_s1_h0,1908,01,wordfreq
1206,0.07369474093039971,0.52,t3_s1_h0,1908,01,wordfreq
1207,0.06446115859520175,0.53,t3_s1_h0,1908,01,wordfreq
1208,0.06950646899838173,0.54,t3_s1_h0,1908,01,wordfreq
1209,0.07991125107035262,0.55,t3_s1_h0,1908,01,wordfreq
1210,0.08736633354491775,0.56,t3_s1_h0,1908,01,wordfreq
1211,0.05697120503957312,0.57,t3_s1_h0,1908,01,wordfreq
1212,0.04250985754874438,0.58,t3_s1_h0,1908,01,wordfreq
1213,0.05264625119344694,0.59,t3_s1_h0,1908,01,wordfreq
1214,0.011943911823795715,0.6,t3_s1_h0,1908,01,wordfreq
1215,0.013826597412553748,-0.2,t3_s1_h1,1845,01,wordfreq
1216,0.03099233357732981,-0.19,t3_s1_h1,1845,01,wordfreq
1217,0.03661080553000679,-0.18,t3_s1_h1,1845,01,wordfreq
1218,-0.01992379999314282,-0.17,t3_s1_h1,1845,01,wordfreq
1219,-0.03103322965559312,-0.16,t3_s1_h1,1845,01,wordfreq
1220,-0.039359187251146774,-0.15,t3_s1_h1,1845,01,wordfreq
1221,0.011362367584931747,-0.14,t3_s1_h1,1845,01,wordfreq
1222,0.02239515595017921,-0.13,t3_s1_h1,1845,01,wordfreq
1223,-0.04284459589156961,-0.12,t3_s1_h1,1845,01,wordfreq
1224,-0.026757933878545803,-0.11,t3_s1_h1,1845,01,wordfreq
1225,-0.020727871736177367,-0.1,t3_s1_h1,1845,01,wordfreq
1226,-0.021905921864302416,-0.09,t3_s1_h1,1845,01,wordfreq
1227,0.027577459420594145,-0.08,t3_s1_h1,1845,01,wordfreq
1228,0.013409699146875894,-0.07,t3_s1_h1,1845,01,wordfreq
1229,0.008175825912949965,-0.06,t3_s1_h1,1845,01,wordfreq
1230,-0.0079971997661484,-0.05,t3_s1_h1,1845,01,wordfreq
1231,0.012749046331443227,-0.04,t3_s1_h1,1845,01,wordfreq
1232,0.026549443145476963,-0.03,t3_s1_h1,1845,01,wordfreq
1233,0.04007008506354241,-0.02,t3_s1_h1,1845,01,wordfreq
1234,0.02152452788699675,-0.01,t3_s1_h1,1845,01,wordfreq
1235,0.059683893377046084,0.0,t3_s1_h1,1845,01,wordfreq
1236,0.028768133693982935,0.01,t3_s1_h1,1845,01,wordfreq
1237,0.03154253186494095,0.02,t3_s1_h1,1845,01,wordfreq
1238,-0.017847983885669497,0.03,t3_s1_h1,1845,01,wordfreq
1239,0.001270653481084281,0.04,t3_s1_h1,1845,01,wordfreq
1240,0.007724851862139941,0.05,t3_s1_h1,1845,01,wordfreq
1241,0.021126416797203132,0.06,t3_s1_h1,1845,01,wordfreq
1242,0.006705458739675499,0.07,t3_s1_h1,1845,01,wordfreq
1243,-0.006392283648741783,0.08,t3_s1_h1,1845,01,wordfreq
1244,0.006536922775672826,0.09,t3_s1_h1,1845,01,wordfreq
1245,0.0009541372162834765,0.1,t3_s1_h1,1845,01,wordfreq
1246,0.02523510259708407,0.11,t3_s1_h1,1845,01,wordfreq
1247,0.05258087864051525,0.12,t3_s1_h1,1845,01,wordfreq
1248,0.049335257503627446,0.13,t3_s1_h1,1845,01,wordfreq
1249,0.013738506127382945,0.14,t3_s1_h1,1845,01,wordfreq
1250,0.04602613296889593,0.15,t3_s1_h1,1845,01,wordfreq
1251,0.07987187565874178,0.16,t3_s1_h1,1845,01,wordfreq
1252,0.035281251301200175,0.17,t3_s1_h1,1845,01,wordfreq
1253,0.024679044946028728,0.18,t3_s1_h1,1845,01,wordfreq
1254,0.05079977472816936,0.19,t3_s1_h1,1845,01,wordfreq
1255,0.0882369692637832,0.2,t3_s1_h1,1845,01,wordfreq
1256,0.07264817986828986,0.21,t3_s1_h1,1845,01,wordfreq
1257,0.057755215146925096,0.22,t3_s1_h1,1845,01,wordfreq
1258,0.08000531998029135,0.23,t3_s1_h1,1845,01,wordfreq
1259,0.10579480006275407,0.24,t3_s1_h1,1845,01,wordfreq
1260,0.10597743279911853,0.25,t3_s1_h1,1845,01,wordfreq
1261,0.0889716280016752,0.26,t3_s1_h1,1845,01,wordfreq
1262,0.09913579563519008,0.27,t3_s1_h1,1845,01,wordfreq
1263,0.09476715731847989,0.28,t3_s1_h1,1845,01,wordfreq
1264,0.08554277327576772,0.29,t3_s1_h1,1845,01,wordfreq
1265,0.0777168340616881,0.3,t3_s1_h1,1845,01,wordfreq
1266,0.08110059542977585,0.31,t3_s1_h1,1845,01,wordfreq
1267,0.07986017993339059,0.32,t3_s1_h1,1845,01,wordfreq
1268,0.0641867699618353,0.33,t3_s1_h1,1845,01,wordfreq
1269,0.08245326051386598,0.34,t3_s1_h1,1845,01,wordfreq
1270,0.07111312663963096,0.35,t3_s1_h1,1845,01,wordfreq
1271,0.04456917660534561,0.36,t3_s1_h1,1845,01,wordfreq
1272,0.03688942770033945,0.37,t3_s1_h1,1845,01,wordfreq
1273,0.07259661398254419,0.38,t3_s1_h1,1845,01,wordfreq
1274,0.09189412108460678,0.39,t3_s1_h1,1845,01,wordfreq
1275,0.09368277196275192,0.4,t3_s1_h1,1845,01,wordfreq
1276,0.0704806525688537,0.41,t3_s1_h1,1845,01,wordfreq
1277,0.08547527049587574,0.42,t3_s1_h1,1845,01,wordfreq
1278,0.11345600457829189,0.43,t3_s1_h1,1845,01,wordfreq
1279,0.08229881564829518,0.44,t3_s1_h1,1845,01,wordfreq
1280,0.06333984612694328,0.45,t3_s1_h1,1845,01,wordfreq
1281,0.06276948248961936,0.46,t3_s1_h1,1845,01,wordfreq
1282,0.06989359036341267,0.47,t3_s1_h1,1845,01,wordfreq
1283,0.041565465550523345,0.48,t3_s1_h1,1845,01,wordfreq
1284,0.03406933970700192,0.49,t3_s1_h1,1845,01,wordfreq
1285,0.0313151550307793,0.5,t3_s1_h1,1845,01,wordfreq
1286,0.030265844746169373,0.51,t3_s1_h1,1845,01,wordfreq
1287,0.04651898239800606,0.52,t3_s1_h1,1845,01,wordfreq
1288,0.03643557189164126,0.53,t3_s1_h1,1845,01,wordfreq
1289,0.02084626043859785,0.54,t3_s1_h1,1845,01,wordfreq
1290,0.0414491379984623,0.55,t3_s1_h1,1845,01,wordfreq
1291,0.014026566039025261,0.56,t3_s1_h1,1845,01,wordfreq
1292,0.0031197747133343847,0.57,t3_s1_h1,1845,01,wordfreq
1293,-0.016595949282782393,0.58,t3_s1_h1,1845,01,wordfreq
1294,0.003989389829570403,0.59,t3_s1_h1,1845,01,wordfreq
1295,0.01546648766090193,0.6,t3_s1_h1,1845,01,wordfreq
1296,0.027332408931001445,-0.2,t0_s0_h0,904,01,voiced
1297,0.02194768476247494,-0.19,t0_s0_h0,904,01,voiced
1298,-0.019881043326063472,-0.18,t0_s0_h0,904,01,voiced
1299,-0.011671956600147278,-0.17,t0_s0_h0,904,01,voiced
1300,-0.005967037499058146,-0.16,t0_s0_h0,904,01,voiced
1301,-0.02893265412319136,-0.15,t0_s0_h0,904,01,voiced
1302,-0.03568914776488793,-0.14,t0_s0_h0,904,01,voiced
1303,-0.03654115233622433,-0.13,t0_s0_h0,904,01,voiced
1304,-0.014374673148124137,-0.12,t0_s0_h0,904,01,voiced
1305,-0.05954730767967862,-0.11,t0_s0_h0,904,01,voiced
1306,-0.010690558726223234,-0.1,t0_s0_h0,904,01,voiced
1307,0.04252813575937909,-0.09,t0_s0_h0,904,01,voiced
1308,-0.05886870224298355,-0.08,t0_s0_h0,904,01,voiced
1309,0.010841179651237563,-0.07,t0_s0_h0,904,01,voiced
1310,0.024051591097949472,-0.06,t0_s0_h0,904,01,voiced
1311,-0.03195889696147594,-0.05,t0_s0_h0,904,01,voiced
1312,-0.030358441861639024,-0.04,t0_s0_h0,904,01,voiced
1313,0.02429136601498135,-0.03,t0_s0_h0,904,01,voiced
1314,0.010076489279055679,-0.02,t0_s0_h0,904,01,voiced
1315,0.032007956181675186,-0.01,t0_s0_h0,904,01,voiced
1316,0.034262171216773614,0.0,t0_s0_h0,904,01,voiced
1317,0.03908045598778404,0.01,t0_s0_h0,904,01,voiced
1318,-0.0005464200851174959,0.02,t0_s0_h0,904,01,voiced
1319,-0.024368319421907047,0.03,t0_s0_h0,904,01,voiced
1320,0.02756024052352205,0.04,t0_s0_h0,904,01,voiced
1321,0.04167843606877934,0.05,t0_s0_h0,904,01,voiced
1322,-0.01581210711916855,0.06,t0_s0_h0,904,01,voiced
1323,0.0029463456435357112,0.07,t0_s0_h0,904,01,voiced
1324,0.027355894266793267,0.08,t0_s0_h0,904,01,voiced
1325,0.014047771167999797,0.09,t0_s0_h0,904,01,voiced
1326,0.009313951539928941,0.1,t0_s0_h0,904,01,voiced
1327,0.053125621076299125,0.11,t0_s0_h0,904,01,voiced
1328,0.031860937955915804,0.12,t0_s0_h0,904,01,voiced
1329,0.03957399716943708,0.13,t0_s0_h0,904,01,voiced
1330,-0.010391714486718032,0.14,t0_s0_h0,904,01,voiced
1331,0.0248789665051687,0.15,t0_s0_h0,904,01,voiced
1332,0.07662323618889631,0.16,t0_s0_h0,904,01,voiced
1333,0.0729342601361719,0.17,t0_s0_h0,904,01,voiced
1334,0.05424599606859497,0.18,t0_s0_h0,904,01,voiced
1335,0.046222999191482074,0.19,t0_s0_h0,904,01,voiced
1336,0.06686172847960599,0.2,t0_s0_h0,904,01,voiced
1337,0.07564713606354674,0.21,t0_s0_h0,904,01,voiced
1338,0.06751804057646617,0.22,t0_s0_h0,904,01,voiced
1339,0.07826755667580751,0.23,t0_s0_h0,904,01,voiced
1340,0.05380521946177556,0.24,t0_s0_h0,904,01,voiced
1341,0.058372063287422164,0.25,t0_s0_h0,904,01,voiced
1342,0.04750109546963159,0.26,t0_s0_h0,904,01,voiced
1343,0.0476777939877092,0.27,t0_s0_h0,904,01,voiced
1344,0.022398755402539713,0.28,t0_s0_h0,904,01,voiced
1345,0.0012000191580363736,0.29,t0_s0_h0,904,01,voiced
1346,-0.012131925147979419,0.3,t0_s0_h0,904,01,voiced
1347,-0.010270430358127731,0.31,t0_s0_h0,904,01,voiced
1348,0.022646137484421038,0.32,t0_s0_h0,904,01,voiced
1349,0.018229492417251057,0.33,t0_s0_h0,904,01,voiced
1350,0.02565142165503837,0.34,t0_s0_h0,904,01,voiced
1351,0.018980578290422396,0.35,t0_s0_h0,904,01,voiced
1352,0.0002176181850795343,0.36,t0_s0_h0,904,01,voiced
1353,0.004608477989427605,0.37,t0_s0_h0,904,01,voiced
1354,0.011071422198598248,0.38,t0_s0_h0,904,01,voiced
1355,9.543835202185079e-05,0.39,t0_s0_h0,904,01,voiced
1356,0.04693831265929654,0.4,t0_s0_h0,904,01,voiced
1357,0.05800597311339226,0.41,t0_s0_h0,904,01,voiced
1358,0.04155046036200531,0.42,t0_s0_h0,904,01,voiced
1359,0.08847926498232382,0.43,t0_s0_h0,904,01,voiced
1360,0.04243776317240323,0.44,t0_s0_h0,904,01,voiced
1361,0.006172122491743934,0.45,t0_s0_h0,904,01,voiced
1362,0.03553965692398082,0.46,t0_s0_h0,904,01,voiced
1363,-0.01805077898858713,0.47,t0_s0_h0,904,01,voiced
1364,-0.004997785141143815,0.48,t0_s0_h0,904,01,voiced
1365,-0.0232481158828232,0.49,t0_s0_h0,904,01,voiced
1366,-0.021983712980344548,0.5,t0_s0_h0,904,01,voiced
1367,0.026190980244581632,0.51,t0_s0_h0,904,01,voiced
1368,0.021521574464809023,0.52,t0_s0_h0,904,01,voiced
1369,-0.0036013785411270764,0.53,t0_s0_h0,904,01,voiced
1370,-0.019488568938830803,0.54,t0_s0_h0,904,01,voiced
1371,0.028900628564887017,0.55,t0_s0_h0,904,01,voiced
1372,0.028646327285028396,0.56,t0_s0_h0,904,01,voiced
1373,0.030479158617099496,0.57,t0_s0_h0,904,01,voiced
1374,0.031180917453601475,0.58,t0_s0_h0,904,01,voiced
1375,0.02470219931244713,0.59,t0_s0_h0,904,01,voiced
1376,0.03826089267647463,0.6,t0_s0_h0,904,01,voiced
1377,0.023625075772590327,-0.2,t0_s0_h1,890,01,voiced
1378,-0.02813152748643434,-0.19,t0_s0_h1,890,01,voiced
1379,-0.017893090851040218,-0.18,t0_s0_h1,890,01,voiced
1380,0.006121065185175331,-0.17,t0_s0_h1,890,01,voiced
1381,0.09353444398018561,-0.16,t0_s0_h1,890,01,voiced
1382,0.0012951467937798934,-0.15,t0_s0_h1,890,01,voiced
1383,-0.001279373283760182,-0.14,t0_s0_h1,890,01,voiced
1384,-0.021147201534173557,-0.13,t0_s0_h1,890,01,voiced
1385,-0.050724287897719565,-0.12,t0_s0_h1,890,01,voiced
1386,-0.04248447366566567,-0.11,t0_s0_h1,890,01,voiced
1387,-0.021464672182869467,-0.1,t0_s0_h1,890,01,voiced
1388,-0.020490394792834665,-0.09,t0_s0_h1,890,01,voiced
1389,-0.044132153664118656,-0.08,t0_s0_h1,890,01,voiced
1390,-0.01499881670046269,-0.07,t0_s0_h1,890,01,voiced
1391,-0.01109181539682983,-0.06,t0_s0_h1,890,01,voiced
1392,0.027448924271467993,-0.05,t0_s0_h1,890,01,voiced
1393,-0.0022773923404355544,-0.04,t0_s0_h1,890,01,voiced
1394,-0.02298051417827838,-0.03,t0_s0_h1,890,01,voiced
1395,-0.004247746140617054,-0.02,t0_s0_h1,890,01,voiced
1396,0.004210176599991898,-0.01,t0_s0_h1,890,01,voiced
1397,-0.03389898414539513,0.0,t0_s0_h1,890,01,voiced
1398,0.011007628915299461,0.01,t0_s0_h1,890,01,voiced
1399,0.001465058498011039,0.02,t0_s0_h1,890,01,voiced
1400,-0.01147504866440044,0.03,t0_s0_h1,890,01,voiced
1401,0.029127389453725977,0.04,t0_s0_h1,890,01,voiced
1402,0.03057811806794107,0.05,t0_s0_h1,890,01,voiced
1403,0.011805348105882529,0.06,t0_s0_h1,890,01,voiced
1404,0.007295718383553138,0.07,t0_s0_h1,890,01,voiced
1405,0.019400276177067625,0.08,t0_s0_h1,890,01,voiced
1406,0.03483286015767452,0.09,t0_s0_h1,890,01,voiced
1407,0.04205952029686888,0.1,t0_s0_h1,890,01,voiced
1408,0.03178133084948846,0.11,t0_s0_h1,890,01,voiced
1409,-0.03885656215877492,0.12,t0_s0_h1,890,01,voiced
1410,0.015212976765009689,0.13,t0_s0_h1,890,01,voiced
1411,0.052322960872747584,0.14,t0_s0_h1,890,01,voiced
1412,0.05056654644191939,0.15,t0_s0_h1,890,01,voiced
1413,0.08664695037388517,0.16,t0_s0_h1,890,01,voiced
1414,0.10391448179305322,0.17,t0_s0_h1,890,01,voiced
1415,0.10291703215484017,0.18,t0_s0_h1,890,01,voiced
1416,0.10651463264327314,0.19,t0_s0_h1,890,01,voiced
1417,0.05933428650908898,0.2,t0_s0_h1,890,01,voiced
1418,0.01672260045624544,0.21,t0_s0_h1,890,01,voiced
1419,0.010007924216484918,0.22,t0_s0_h1,890,01,voiced
1420,0.0007871841771701875,0.23,t0_s0_h1,890,01,voiced
1421,-0.01054670422690532,0.24,t0_s0_h1,890,01,voiced
1422,-0.0005575447449752853,0.25,t0_s0_h1,890,01,voiced
1423,0.005039820165762211,0.26,t0_s0_h1,890,01,voiced
1424,0.026946677786095625,0.27,t0_s0_h1,890,01,voiced
1425,0.030785594843907756,0.28,t0_s0_h1,890,01,voiced
1426,0.040493054120700506,0.29,t0_s0_h1,890,01,voiced
1427,0.06902513054951499,0.3,t0_s0_h1,890,01,voiced
1428,0.032860221041713475,0.31,t0_s0_h1,890,01,voiced
1429,0.024959434173719364,0.32,t0_s0_h1,890,01,voiced
1430,0.08365161106324562,0.33,t0_s0_h1,890,01,voiced
1431,0.07140464794297978,0.34,t0_s0_h1,890,01,voiced
1432,0.05054399029778346,0.35,t0_s0_h1,890,01,voiced
1433,0.03607902109234648,0.36,t0_s0_h1,890,01,voiced
1434,0.0578757745195047,0.37,t0_s0_h1,890,01,voiced
1435,-0.0022778586841784134,0.38,t0_s0_h1,890,01,voiced
1436,0.01535213026380622,0.39,t0_s0_h1,890,01,voiced
1437,0.021350313831753936,0.4,t0_s0_h1,890,01,voiced
1438,-0.03680022256587781,0.41,t0_s0_h1,890,01,voiced
1439,-0.043564359375523706,0.42,t0_s0_h1,890,01,voiced
1440,0.01707437670956543,0.43,t0_s0_h1,890,01,voiced
1441,0.02851054414577793,0.44,t0_s0_h1,890,01,voiced
1442,0.017504061809785653,0.45,t0_s0_h1,890,01,voiced
1443,0.03283084344002949,0.46,t0_s0_h1,890,01,voiced
1444,0.05531665314938672,0.47,t0_s0_h1,890,01,voiced
1445,-0.006460964545448009,0.48,t0_s0_h1,890,01,voiced
1446,-0.0028356501995918547,0.49,t0_s0_h1,890,01,voiced
1447,0.028746805587488614,0.5,t0_s0_h1,890,01,voiced
1448,-0.02496559860344275,0.51,t0_s0_h1,890,01,voiced
1449,0.019811587262009194,0.52,t0_s0_h1,890,01,voiced
1450,0.017880759893841393,0.53,t0_s0_h1,890,01,voiced
1451,0.003952603818009185,0.54,t0_s0_h1,890,01,voiced
1452,0.014253155866882729,0.55,t0_s0_h1,890,01,voiced
1453,0.060522692651492294,0.56,t0_s0_h1,890,01,voiced
1454,0.04647252502811613,0.57,t0_s0_h1,890,01,voiced
1455,0.008860416549154699,0.58,t0_s0_h1,890,01,voiced
1456,-0.008019012028108277,0.59,t0_s0_h1,890,01,voiced
1457,0.005181706423499065,0.6,t0_s0_h1,890,01,voiced
1458,0.02249267664624172,-0.2,t0_s1_h0,904,01,voiced
1459,-0.0029198807863237784,-0.19,t0_s1_h0,904,01,voiced
1460,-0.007481436902041343,-0.18,t0_s1_h0,904,01,voiced
1461,-0.04202635766380976,-0.17,t0_s1_h0,904,01,voiced
1462,-0.03942860033493973,-0.16,t0_s1_h0,904,01,voiced
1463,-0.03750468700001428,-0.15,t0_s1_h0,904,01,voiced
1464,-0.025559802534265458,-0.14,t0_s1_h0,904,01,voiced
1465,-0.02199040273788464,-0.13,t0_s1_h0,904,01,voiced
1466,-0.015253990627017837,-0.12,t0_s1_h0,904,01,voiced
1467,-0.059294252758682116,-0.11,t0_s1_h0,904,01,voiced
1468,-0.0062164236324221255,-0.1,t0_s1_h0,904,01,voiced
1469,0.00806092903541274,-0.09,t0_s1_h0,904,01,voiced
1470,0.013789670151295756,-0.08,t0_s1_h0,904,01,voiced
1471,-0.005408693060848483,-0.07,t0_s1_h0,904,01,voiced
1472,0.013244058579882766,-0.06,t0_s1_h0,904,01,voiced
1473,-0.004211551261483765,-0.05,t0_s1_h0,904,01,voiced
1474,-0.07223482962510543,-0.04,t0_s1_h0,904,01,voiced
1475,-0.03618541342278522,-0.03,t0_s1_h0,904,01,voiced
1476,0.030119520038264954,-0.02,t0_s1_h0,904,01,voiced
1477,0.050190600003115454,-0.01,t0_s1_h0,904,01,voiced
1478,-0.002465499685933462,0.0,t0_s1_h0,904,01,voiced
1479,-0.029231479957749596,0.01,t0_s1_h0,904,01,voiced
1480,-0.013205090555680275,0.02,t0_s1_h0,904,01,voiced
1481,-0.0075823268145943454,0.03,t0_s1_h0,904,01,voiced
1482,0.006950509476216786,0.04,t0_s1_h0,904,01,voiced
1483,0.002620004064084369,0.05,t0_s1_h0,904,01,voiced
1484,0.05219898980405621,0.06,t0_s1_h0,904,01,voiced
1485,0.043174291342305146,0.07,t0_s1_h0,904,01,voiced
1486,0.071944690894413,0.08,t0_s1_h0,904,01,voiced
1487,0.06917324794043207,0.09,t0_s1_h0,904,01,voiced
1488,0.07074275516567978,0.1,t0_s1_h0,904,01,voiced
1489,0.05958254886732025,0.11,t0_s1_h0,904,01,voiced
1490,0.11152121432559439,0.12,t0_s1_h0,904,01,voiced
1491,0.11030507910678226,0.13,t0_s1_h0,904,01,voiced
1492,0.011731499141371147,0.14,t0_s1_h0,904,01,voiced
1493,0.00027509572622661036,0.15,t0_s1_h0,904,01,voiced
1494,0.0643460797153511,0.16,t0_s1_h0,904,01,voiced
1495,0.09269575795253233,0.17,t0_s1_h0,904,01,voiced
1496,0.0530907822931393,0.18,t0_s1_h0,904,01,voiced
1497,0.03580747057862259,0.19,t0_s1_h0,904,01,voiced
1498,0.04425078038193747,0.2,t0_s1_h0,904,01,voiced
1499,0.03328171512204655,0.21,t0_s1_h0,904,01,voiced
1500,0.028834973044377953,0.22,t0_s1_h0,904,01,voiced
1501,0.029860870185365592,0.23,t0_s1_h0,904,01,voiced
